dia_test,hora_dia,fecha,demanda_real,demanda_predicha,error_absoluto,error_relativo_pct
22,11,2014-03-08,5.04,6.0,0.96,19.14
22,12,2014-03-08,5.07,6.02,0.95,18.83
22,13,2014-03-08,5.15,6.0,0.85,16.52
22,14,2014-03-08,5.2,5.99,0.79,15.28
22,15,2014-03-08,5.2,5.9,0.7,13.53
22,16,2014-03-08,5.13,5.69,0.56,10.97
22,17,2014-03-08,4.91,5.46,0.55,11.17
22,18,2014-03-08,4.72,5.34,0.61,13.01
22,19,2014-03-08,4.57,5.21,0.64,14.12
22,20,2014-03-08,4.22,4.89,0.67,15.92
22,21,2014-03-08,3.94,4.59,0.65,16.58
22,22,2014-03-08,4.21,4.61,0.39,9.34
22,23,2014-03-08,3.74,4.31,0.57,15.11
23,0,2014-03-09,3.56,4.33,0.77,21.5
23,1,2014-03-09,3.48,4.25,0.77,22.24
23,2,2014-03-09,3.55,4.22,0.66,18.71
23,3,2014-03-09,3.78,4.59,0.81,21.43
23,4,2014-03-09,4.04,5.27,1.22,30.16
23,5,2014-03-09,4.26,5.67,1.41,33.12
23,6,2014-03-09,4.54,5.89,1.35,29.84
23,7,2014-03-09,4.76,6.01,1.25,26.22
23,8,2014-03-09,4.94,6.04,1.1,22.31
23,9,2014-03-09,5.05,6.04,0.99,19.56
23,10,2014-03-09,5.04,6.03,0.99,19.75
23,11,2014-03-09,5.07,6.04,0.98,19.32
23,12,2014-03-09,5.15,6.02,0.87,16.91
23,13,2014-03-09,5.2,6.01,0.81,15.59
23,14,2014-03-09,5.2,5.92,0.72,13.78
23,15,2014-03-09,5.13,5.71,0.57,11.18
23,16,2014-03-09,4.91,5.47,0.56,11.35
23,17,2014-03-09,4.72,5.35,0.62,13.18
23,18,2014-03-09,4.57,5.22,0.65,14.27
23,19,2014-03-09,4.22,4.9,0.68,16.05
23,20,2014-03-09,3.94,4.6,0.66,16.7
23,21,2014-03-09,4.21,4.61,0.4,9.44
23,22,2014-03-09,3.74,4.31,0.57,15.21
23,23,2014-03-09,3.38,3.96,0.58,17.22
24,0,2014-03-10,3.48,4.32,0.85,24.33
24,1,2014-03-10,3.55,4.36,0.81,22.76
24,2,2014-03-10,3.78,4.63,0.85,22.34
24,3,2014-03-10,4.04,5.22,1.18,29.09
24,4,2014-03-10,4.26,5.62,1.36,32.02
24,5,2014-03-10,4.54,5.87,1.34,29.43
24,6,2014-03-10,4.76,6.01,1.25,26.28
24,7,2014-03-10,4.94,6.05,1.11,22.49
24,8,2014-03-10,5.05,6.04,0.99,19.68
24,9,2014-03-10,5.04,6.03,1.0,19.79
24,10,2014-03-10,5.07,6.04,0.98,19.31
24,11,2014-03-10,5.15,6.02,0.87,16.87
24,12,2014-03-10,5.2,6.0,0.81,15.54
24,13,2014-03-10,5.2,5.91,0.71,13.71
24,14,2014-03-10,5.13,5.7,0.57,11.1
24,15,2014-03-10,4.91,5.46,0.55,11.27
24,16,2014-03-10,4.72,5.34,0.62,13.1
24,17,2014-03-10,4.57,5.22,0.65,14.19
24,18,2014-03-10,4.22,4.9,0.67,15.97
24,19,2014-03-10,3.94,4.59,0.65,16.62
24,20,2014-03-10,4.21,4.61,0.4,9.37
24,21,2014-03-10,3.74,4.31,0.57,15.14
24,22,2014-03-10,3.38,3.96,0.58,17.17
24,23,2014-03-10,3.17,3.69,0.52,16.32
25,0,2014-03-11,3.55,4.43,0.87,24.63
25,1,2014-03-11,3.78,4.73,0.95,25.07
25,2,2014-03-11,4.04,5.19,1.14,28.24
25,3,2014-03-11,4.26,5.5,1.25,29.26
25,4,2014-03-11,4.54,5.76,1.23,26.99
25,5,2014-03-11,4.76,5.94,1.18,24.78
25,6,2014-03-11,4.94,6.01,1.07,21.66
25,7,2014-03-11,5.05,6.01,0.96,19.11
25,8,2014-03-11,5.04,6.01,0.97,19.25
25,9,2014-03-11,5.07,6.02,0.95,18.79
25,10,2014-03-11,5.15,6.0,0.84,16.4
25,11,2014-03-11,5.2,5.98,0.79,15.1
25,12,2014-03-11,5.2,5.89,0.69,13.32
25,13,2014-03-11,5.13,5.68,0.55,10.74
25,14,2014-03-11,4.91,5.44,0.54,10.94
25,15,2014-03-11,4.72,5.33,0.6,12.78
25,16,2014-03-11,4.57,5.2,0.63,13.9
25,17,2014-03-11,4.22,4.89,0.66,15.7
25,18,2014-03-11,3.94,4.58,0.65,16.38
25,19,2014-03-11,4.21,4.6,0.39,9.17
25,20,2014-03-11,3.74,4.3,0.56,14.94
25,21,2014-03-11,3.38,3.95,0.57,16.98
25,22,2014-03-11,3.17,3.69,0.51,16.16
25,23,2014-03-11,3.08,3.53,0.45,14.71
26,0,2014-03-12,3.78,4.75,0.97,25.51
26,1,2014-03-12,4.04,5.23,1.19,29.35
26,2,2014-03-12,4.26,5.42,1.16,27.24
26,3,2014-03-12,4.54,5.62,1.08,23.76
26,4,2014-03-12,4.76,5.82,1.06,22.24
26,5,2014-03-12,4.94,5.94,1.0,20.27
26,6,2014-03-12,5.05,5.98,0.93,18.46
26,7,2014-03-12,5.04,5.99,0.95,18.87
26,8,2014-03-12,5.07,6.0,0.94,18.47
26,9,2014-03-12,5.15,5.98,0.83,16.11
26,10,2014-03-12,5.2,5.97,0.77,14.85
26,11,2014-03-12,5.2,5.88,0.68,13.1
26,12,2014-03-12,5.13,5.67,0.54,10.55
26,13,2014-03-12,4.91,5.44,0.53,10.77
26,14,2014-03-12,4.72,5.32,0.6,12.63
26,15,2014-03-12,4.57,5.2,0.63,13.76
26,16,2014-03-12,4.22,4.88,0.66,15.58
26,17,2014-03-12,3.94,4.58,0.64,16.27
26,18,2014-03-12,4.21,4.6,0.38,9.08
26,19,2014-03-12,3.74,4.3,0.56,14.86
26,20,2014-03-12,3.38,3.95,0.57,16.91
26,21,2014-03-12,3.17,3.69,0.51,16.1
26,22,2014-03-12,3.08,3.53,0.45,14.66
26,23,2014-03-12,3.07,3.52,0.45,14.76
27,0,2014-03-13,4.04,5.12,1.08,26.62
27,1,2014-03-13,4.26,5.42,1.16,27.23
27,2,2014-03-13,4.54,5.52,0.99,21.71
27,3,2014-03-13,4.76,5.67,0.91,19.15
27,4,2014-03-13,4.94,5.81,0.88,17.73
27,5,2014-03-13,5.05,5.91,0.86,16.97
27,6,2014-03-13,5.04,5.95,0.91,18.09
27,7,2014-03-13,5.07,5.98,0.91,17.97
27,8,2014-03-13,5.15,5.96,0.81,15.69
27,9,2014-03-13,5.2,5.95,0.75,14.46
27,10,2014-03-13,5.2,5.86,0.66,12.75
27,11,2014-03-13,5.13,5.66,0.53,10.23
27,12,2014-03-13,4.91,5.42,0.51,10.47
27,13,2014-03-13,4.72,5.31,0.58,12.35
27,14,2014-03-13,4.57,5.19,0.62,13.51
27,15,2014-03-13,4.22,4.87,0.65,15.36
27,16,2014-03-13,3.94,4.57,0.63,16.07
27,17,2014-03-13,4.21,4.59,0.38,8.92
27,18,2014-03-13,3.74,4.29,0.55,14.7
27,19,2014-03-13,3.38,3.95,0.57,16.77
27,20,2014-03-13,3.17,3.68,0.51,15.98
27,21,2014-03-13,3.08,3.52,0.45,14.55
27,22,2014-03-13,3.07,3.52,0.45,14.67
27,23,2014-03-13,3.17,3.7,0.53,16.7
28,0,2014-03-14,4.26,5.22,0.96,22.53
28,1,2014-03-14,4.54,5.57,1.03,22.62
28,2,2014-03-14,4.76,5.64,0.88,18.44
28,3,2014-03-14,4.94,5.71,0.77,15.68
28,4,2014-03-14,5.05,5.82,0.77,15.19
28,5,2014-03-14,5.04,5.91,0.87,17.25
28,6,2014-03-14,5.07,5.97,0.9,17.8
28,7,2014-03-14,5.15,5.96,0.81,15.74
28,8,2014-03-14,5.2,5.95,0.75,14.52
28,9,2014-03-14,5.2,5.86,0.66,12.76
28,10,2014-03-14,5.13,5.66,0.52,10.21
28,11,2014-03-14,4.91,5.42,0.51,10.43
28,12,2014-03-14,4.72,5.31,0.58,12.31
28,13,2014-03-14,4.57,5.18,0.62,13.47
28,14,2014-03-14,4.22,4.87,0.65,15.31
28,15,2014-03-14,3.94,4.57,0.63,16.02
28,16,2014-03-14,4.21,4.59,0.37,8.88
28,17,2014-03-14,3.74,4.29,0.55,14.67
28,18,2014-03-14,3.38,3.95,0.57,16.75
28,19,2014-03-14,3.17,3.68,0.51,15.96
28,20,2014-03-14,3.08,3.52,0.45,14.53
28,21,2014-03-14,3.07,3.52,0.45,14.66
28,22,2014-03-14,3.17,3.7,0.53,16.69
28,23,2014-03-14,3.33,4.0,0.67,20.07
29,0,2014-03-15,4.54,5.33,0.79,17.51
29,1,2014-03-15,4.76,5.67,0.91,19.11
29,2,2014-03-15,4.94,5.68,0.74,15.0
29,3,2014-03-15,5.05,5.72,0.67,13.21
29,4,2014-03-15,5.04,5.82,0.78,15.48
29,5,2014-03-15,5.07,5.93,0.86,16.98
29,6,2014-03-15,5.15,5.95,0.8,15.57
29,7,2014-03-15,5.2,5.95,0.76,14.56
29,8,2014-03-15,5.2,5.87,0.67,12.8
29,9,2014-03-15,5.13,5.66,0.52,10.2
29,10,2014-03-15,4.91,5.42,0.51,10.37
29,11,2014-03-15,4.72,5.3,0.58,12.24
29,12,2014-03-15,4.57,5.18,0.61,13.4
29,13,2014-03-15,4.22,4.87,0.64,15.23
29,14,2014-03-15,3.94,4.57,0.63,15.94
29,15,2014-03-15,4.21,4.59,0.37,8.82
29,16,2014-03-15,3.74,4.29,0.55,14.61
29,17,2014-03-15,3.38,3.94,0.56,16.69
29,18,2014-03-15,3.17,3.68,0.5,15.91
29,19,2014-03-15,3.08,3.52,0.45,14.49
29,20,2014-03-15,3.07,3.52,0.45,14.63
29,21,2014-03-15,3.17,3.7,0.53,16.67
29,22,2014-03-15,3.33,4.0,0.67,20.05
29,23,2014-03-15,3.43,4.3,0.87,25.42
30,0,2014-03-16,4.76,5.42,0.65,13.74
30,1,2014-03-16,4.94,5.72,0.78,15.79
30,2,2014-03-16,5.05,5.7,0.65,12.84
30,3,2014-03-16,5.04,5.73,0.69,13.72
30,4,2014-03-16,5.07,5.85,0.78,15.41
30,5,2014-03-16,5.15,5.92,0.77,14.94
30,6,2014-03-16,5.2,5.95,0.76,14.53
30,7,2014-03-16,5.2,5.87,0.67,12.96
30,8,2014-03-16,5.13,5.66,0.53,10.3
30,9,2014-03-16,4.91,5.42,0.51,10.41
30,10,2014-03-16,4.72,5.3,0.58,12.24
30,11,2014-03-16,4.57,5.18,0.61,13.38
30,12,2014-03-16,4.22,4.86,0.64,15.19
30,13,2014-03-16,3.94,4.56,0.63,15.88
30,14,2014-03-16,4.21,4.58,0.37,8.77
30,15,2014-03-16,3.74,4.29,0.54,14.57
30,16,2014-03-16,3.38,3.94,0.56,16.65
30,17,2014-03-16,3.17,3.68,0.5,15.87
30,18,2014-03-16,3.08,3.52,0.44,14.46
30,19,2014-03-16,3.07,3.52,0.45,14.6
30,20,2014-03-16,3.17,3.7,0.53,16.65
30,21,2014-03-16,3.33,3.99,0.67,20.04
30,22,2014-03-16,3.43,4.3,0.87,25.4
30,23,2014-03-16,3.6,4.62,1.02,28.33
31,0,2014-03-17,4.94,5.45,0.51,10.4
31,1,2014-03-17,5.05,5.75,0.7,13.88
31,2,2014-03-17,5.04,5.72,0.69,13.64
31,3,2014-03-17,5.07,5.77,0.7,13.84
31,4,2014-03-17,5.15,5.85,0.7,13.52
31,5,2014-03-17,5.2,5.93,0.73,14.01
31,6,2014-03-17,5.2,5.88,0.68,13.02
31,7,2014-03-17,5.13,5.67,0.54,10.52
31,8,2014-03-17,4.91,5.43,0.52,10.57
31,9,2014-03-17,4.72,5.31,0.58,12.33
31,10,2014-03-17,4.57,5.18,0.61,13.42
31,11,2014-03-17,4.22,4.86,0.64,15.19
31,12,2014-03-17,3.94,4.56,0.62,15.85
31,13,2014-03-17,4.21,4.58,0.37,8.74
31,14,2014-03-17,3.74,4.29,0.54,14.55
31,15,2014-03-17,3.38,3.94,0.56,16.63
31,16,2014-03-17,3.17,3.68,0.5,15.84
31,17,2014-03-17,3.08,3.52,0.44,14.44
31,18,2014-03-17,3.07,3.52,0.45,14.6
31,19,2014-03-17,3.17,3.7,0.53,16.65
31,20,2014-03-17,3.33,3.99,0.67,20.03
31,21,2014-03-17,3.43,4.3,0.87,25.39
31,22,2014-03-17,3.6,4.62,1.02,28.31
31,23,2014-03-17,3.74,4.91,1.17,31.36
32,0,2014-03-18,5.05,5.48,0.43,8.5
32,1,2014-03-18,5.04,5.78,0.74,14.74
32,2,2014-03-18,5.07,5.77,0.7,13.82
32,3,2014-03-18,5.15,5.77,0.62,12.02
32,4,2014-03-18,5.2,5.86,0.66,12.66
32,5,2014-03-18,5.2,5.85,0.65,12.52
32,6,2014-03-18,5.13,5.67,0.54,10.56
32,7,2014-03-18,4.91,5.44,0.53,10.76
32,8,2014-03-18,4.72,5.31,0.59,12.48
32,9,2014-03-18,4.57,5.18,0.62,13.5
32,10,2014-03-18,4.22,4.86,0.64,15.21
32,11,2014-03-18,3.94,4.56,0.62,15.84
32,12,2014-03-18,4.21,4.58,0.37,8.73
32,13,2014-03-18,3.74,4.28,0.54,14.53
32,14,2014-03-18,3.38,3.94,0.56,16.6
32,15,2014-03-18,3.17,3.68,0.5,15.81
32,16,2014-03-18,3.08,3.52,0.44,14.42
32,17,2014-03-18,3.07,3.52,0.45,14.6
32,18,2014-03-18,3.17,3.7,0.53,16.66
32,19,2014-03-18,3.33,3.99,0.67,20.04
32,20,2014-03-18,3.43,4.3,0.87,25.38
32,21,2014-03-18,3.6,4.62,1.02,28.3
32,22,2014-03-18,3.74,4.91,1.17,31.34
32,23,2014-03-18,3.77,5.14,1.37,36.43
33,0,2014-03-19,5.04,5.5,0.47,9.23
33,1,2014-03-19,5.07,5.82,0.76,14.91
33,2,2014-03-19,5.15,5.77,0.62,12.02
33,3,2014-03-19,5.2,5.78,0.58,11.19
33,4,2014-03-19,5.2,5.78,0.58,11.13
33,5,2014-03-19,5.13,5.64,0.51,9.91
33,6,2014-03-19,4.91,5.43,0.52,10.66
33,7,2014-03-19,4.72,5.32,0.59,12.58
33,8,2014-03-19,4.57,5.19,0.62,13.59
33,9,2014-03-19,4.22,4.86,0.64,15.23
33,10,2014-03-19,3.94,4.56,0.62,15.8
33,11,2014-03-19,4.21,4.58,0.37,8.7
33,12,2014-03-19,3.74,4.28,0.54,14.5
33,13,2014-03-19,3.38,3.94,0.56,16.54
33,14,2014-03-19,3.17,3.67,0.5,15.76
33,15,2014-03-19,3.08,3.52,0.44,14.38
33,16,2014-03-19,3.07,3.52,0.45,14.6
33,17,2014-03-19,3.17,3.7,0.53,16.68
33,18,2014-03-19,3.33,4.0,0.67,20.05
33,19,2014-03-19,3.43,4.3,0.87,25.39
33,20,2014-03-19,3.6,4.62,1.02,28.3
33,21,2014-03-19,3.74,4.91,1.17,31.34
33,22,2014-03-19,3.77,5.14,1.37,36.42
33,23,2014-03-19,3.78,5.29,1.51,40.08
34,0,2014-03-20,5.07,5.54,0.47,9.3
34,1,2014-03-20,5.15,5.82,0.67,13.02
34,2,2014-03-20,5.2,5.78,0.58,11.14
34,3,2014-03-20,5.2,5.7,0.5,9.63
34,4,2014-03-20,5.13,5.57,0.43,8.47
34,5,2014-03-20,4.91,5.4,0.49,9.93
34,6,2014-03-20,4.72,5.31,0.59,12.4
34,7,2014-03-20,4.57,5.19,0.62,13.62
34,8,2014-03-20,4.22,4.87,0.64,15.25
34,9,2014-03-20,3.94,4.56,0.62,15.78
34,10,2014-03-20,4.21,4.58,0.37,8.67
34,11,2014-03-20,3.74,4.28,0.54,14.45
34,12,2014-03-20,3.38,3.94,0.56,16.47
34,13,2014-03-20,3.17,3.67,0.5,15.69
34,14,2014-03-20,3.08,3.52,0.44,14.33
34,15,2014-03-20,3.07,3.52,0.45,14.59
34,16,2014-03-20,3.17,3.7,0.53,16.69
34,17,2014-03-20,3.33,4.0,0.67,20.08
34,18,2014-03-20,3.43,4.3,0.87,25.41
34,19,2014-03-20,3.6,4.62,1.02,28.3
34,20,2014-03-20,3.74,4.91,1.17,31.34
34,21,2014-03-20,3.77,5.14,1.37,36.42
34,22,2014-03-20,3.78,5.29,1.51,40.07
34,23,2014-03-20,3.71,5.33,1.63,43.89
35,0,2014-03-21,5.15,5.54,0.39,7.49
35,1,2014-03-21,5.2,5.84,0.64,12.39
35,2,2014-03-21,5.2,5.71,0.51,9.84
35,3,2014-03-21,5.13,5.5,0.37,7.2
35,4,2014-03-21,4.91,5.33,0.42,8.66
35,5,2014-03-21,4.72,5.28,0.56,11.83
35,6,2014-03-21,4.57,5.19,0.62,13.61
35,7,2014-03-21,4.22,4.87,0.65,15.45
35,8,2014-03-21,3.94,4.57,0.63,15.97
35,9,2014-03-21,4.21,4.59,0.37,8.82
35,10,2014-03-21,3.74,4.29,0.54,14.56
35,11,2014-03-21,3.38,3.94,0.56,16.54
35,12,2014-03-21,3.17,3.67,0.5,15.72
35,13,2014-03-21,3.08,3.52,0.44,14.36
35,14,2014-03-21,3.07,3.52,0.45,14.65
35,15,2014-03-21,3.17,3.7,0.53,16.76
35,16,2014-03-21,3.33,4.0,0.67,20.13
35,17,2014-03-21,3.43,4.3,0.87,25.44
35,18,2014-03-21,3.6,4.62,1.02,28.3
35,19,2014-03-21,3.74,4.91,1.17,31.32
35,20,2014-03-21,3.77,5.13,1.37,36.39
35,21,2014-03-21,3.78,5.29,1.51,40.04
35,22,2014-03-21,3.71,5.33,1.62,43.85
35,23,2014-03-21,3.69,5.35,1.66,45.06
36,0,2014-03-22,5.2,5.55,0.36,6.84
36,1,2014-03-22,5.2,5.77,0.57,11.01
36,2,2014-03-22,5.13,5.51,0.38,7.43
36,3,2014-03-22,4.91,5.27,0.36,7.37
36,4,2014-03-22,4.72,5.23,0.5,10.61
36,5,2014-03-22,4.57,5.17,0.6,13.12
36,6,2014-03-22,4.22,4.88,0.66,15.52
36,7,2014-03-22,3.94,4.58,0.64,16.24
36,8,2014-03-22,4.21,4.6,0.38,9.09
36,9,2014-03-22,3.74,4.29,0.55,14.79
36,10,2014-03-22,3.38,3.94,0.56,16.7
36,11,2014-03-22,3.17,3.68,0.5,15.83
36,12,2014-03-22,3.08,3.52,0.44,14.45
36,13,2014-03-22,3.07,3.52,0.45,14.76
36,14,2014-03-22,3.17,3.71,0.53,16.86
36,15,2014-03-22,3.33,4.0,0.67,20.2
36,16,2014-03-22,3.43,4.3,0.87,25.47
36,17,2014-03-22,3.6,4.62,1.02,28.29
36,18,2014-03-22,3.74,4.91,1.17,31.28
36,19,2014-03-22,3.77,5.13,1.37,36.33
36,20,2014-03-22,3.78,5.29,1.51,39.98
36,21,2014-03-22,3.71,5.33,1.62,43.78
36,22,2014-03-22,3.69,5.35,1.66,44.99
36,23,2014-03-22,3.74,5.41,1.67,44.6
37,0,2014-03-23,5.2,5.5,0.29,5.66
37,1,2014-03-23,5.13,5.61,0.47,9.24
37,2,2014-03-23,4.91,5.31,0.41,8.29
37,3,2014-03-23,4.72,5.19,0.46,9.81
37,4,2014-03-23,4.57,5.13,0.56,12.25
37,5,2014-03-23,4.22,4.87,0.65,15.33
37,6,2014-03-23,3.94,4.59,0.65,16.61
37,7,2014-03-23,4.21,4.62,0.41,9.63
37,8,2014-03-23,3.74,4.31,0.57,15.32
37,9,2014-03-23,3.38,3.96,0.58,17.15
37,10,2014-03-23,3.17,3.69,0.51,16.19
37,11,2014-03-23,3.08,3.53,0.45,14.74
37,12,2014-03-23,3.07,3.53,0.46,14.99
37,13,2014-03-23,3.17,3.71,0.54,17.06
37,14,2014-03-23,3.33,4.0,0.68,20.34
37,15,2014-03-23,3.43,4.3,0.87,25.52
37,16,2014-03-23,3.6,4.62,1.02,28.28
37,17,2014-03-23,3.74,4.9,1.17,31.21
37,18,2014-03-23,3.77,5.13,1.36,36.24
37,19,2014-03-23,3.78,5.28,1.51,39.87
37,20,2014-03-23,3.71,5.32,1.62,43.66
37,21,2014-03-23,3.69,5.35,1.66,44.86
37,22,2014-03-23,3.74,5.41,1.66,44.47
37,23,2014-03-23,3.86,5.46,1.6,41.36
38,0,2014-03-24,5.13,5.35,0.22,4.32
38,1,2014-03-24,4.91,5.44,0.53,10.84
38,2,2014-03-24,4.72,5.26,0.54,11.43
38,3,2014-03-24,4.57,5.12,0.55,12.07
38,4,2014-03-24,4.22,4.85,0.63,14.9
38,5,2014-03-24,3.94,4.6,0.66,16.79
38,6,2014-03-24,4.21,4.65,0.43,10.27
38,7,2014-03-24,3.74,4.35,0.6,16.17
38,8,2014-03-24,3.38,3.99,0.61,17.98
38,9,2014-03-24,3.17,3.71,0.54,16.9
38,10,2014-03-24,3.08,3.55,0.47,15.32
38,11,2014-03-24,3.07,3.55,0.47,15.44
38,12,2014-03-24,3.17,3.72,0.55,17.42
38,13,2014-03-24,3.33,4.01,0.69,20.59
38,14,2014-03-24,3.43,4.31,0.88,25.64
38,15,2014-03-24,3.6,4.62,1.02,28.27
38,16,2014-03-24,3.74,4.9,1.16,31.12
38,17,2014-03-24,3.77,5.12,1.36,36.1
38,18,2014-03-24,3.78,5.28,1.5,39.7
38,19,2014-03-24,3.71,5.32,1.61,43.47
38,20,2014-03-24,3.69,5.34,1.65,44.67
38,21,2014-03-24,3.74,5.4,1.66,44.28
38,22,2014-03-24,3.86,5.45,1.59,41.18
38,23,2014-03-24,4.03,5.46,1.42,35.33
39,0,2014-03-25,4.91,5.22,0.31,6.28
39,1,2014-03-25,4.72,5.39,0.66,13.98
39,2,2014-03-25,4.57,5.19,0.62,13.61
39,3,2014-03-25,4.22,4.84,0.62,14.73
39,4,2014-03-25,3.94,4.58,0.64,16.32
39,5,2014-03-25,4.21,4.65,0.44,10.34
39,6,2014-03-25,3.74,4.37,0.63,16.77
39,7,2014-03-25,3.38,4.02,0.64,18.81
39,8,2014-03-25,3.17,3.74,0.56,17.71
39,9,2014-03-25,3.08,3.57,0.49,16.02
39,10,2014-03-25,3.07,3.56,0.49,16.01
39,11,2014-03-25,3.17,3.74,0.57,17.88
39,12,2014-03-25,3.33,4.02,0.7,20.94
39,13,2014-03-25,3.43,4.31,0.89,25.85
39,14,2014-03-25,3.6,4.62,1.02,28.35
39,15,2014-03-25,3.74,4.9,1.16,31.1
39,16,2014-03-25,3.77,5.12,1.36,36.01
39,17,2014-03-25,3.78,5.27,1.49,39.58
39,18,2014-03-25,3.71,5.31,1.61,43.33
39,19,2014-03-25,3.69,5.33,1.64,44.51
39,20,2014-03-25,3.74,5.39,1.65,44.12
39,21,2014-03-25,3.86,5.44,1.58,41.03
39,22,2014-03-25,4.03,5.45,1.42,35.19
39,23,2014-03-25,4.11,5.39,1.28,31.13
40,0,2014-03-26,4.72,5.18,0.45,9.57
40,1,2014-03-26,4.57,5.28,0.71,15.54
40,2,2014-03-26,4.22,4.89,0.66,15.72
40,3,2014-03-26,3.94,4.56,0.62,15.72
40,4,2014-03-26,4.21,4.62,0.41,9.61
40,5,2014-03-26,3.74,4.36,0.62,16.54
40,6,2014-03-26,3.38,4.03,0.65,19.09
40,7,2014-03-26,3.17,3.75,0.58,18.24
40,8,2014-03-26,3.08,3.59,0.51,16.61
40,9,2014-03-26,3.07,3.58,0.51,16.58
40,10,2014-03-26,3.17,3.76,0.58,18.43
40,11,2014-03-26,3.33,4.04,0.71,21.43
40,12,2014-03-26,3.43,4.33,0.9,26.24
40,13,2014-03-26,3.6,4.63,1.03,28.62
40,14,2014-03-26,3.74,4.91,1.17,31.28
40,15,2014-03-26,3.77,5.13,1.36,36.15
40,16,2014-03-26,3.78,5.28,1.5,39.68
40,17,2014-03-26,3.71,5.31,1.61,43.39
40,18,2014-03-26,3.69,5.33,1.64,44.52
40,19,2014-03-26,3.74,5.39,1.65,44.11
40,20,2014-03-26,3.86,5.44,1.58,41.01
40,21,2014-03-26,4.03,5.45,1.42,35.17
40,22,2014-03-26,4.11,5.39,1.28,31.1
40,23,2014-03-26,4.03,5.21,1.17,29.1
41,0,2014-03-27,4.57,5.09,0.52,11.36
41,1,2014-03-27,4.22,5.0,0.78,18.4
41,2,2014-03-27,3.94,4.63,0.69,17.58
41,3,2014-03-27,4.21,4.63,0.41,9.81
41,4,2014-03-27,3.74,4.35,0.61,16.4
41,5,2014-03-27,3.38,4.04,0.66,19.41
41,6,2014-03-27,3.17,3.78,0.6,19.03
41,7,2014-03-27,3.08,3.62,0.54,17.63
41,8,2014-03-27,3.07,3.61,0.54,17.64
41,9,2014-03-27,3.17,3.79,0.62,19.44
41,10,2014-03-27,3.33,4.07,0.74,22.31
41,11,2014-03-27,3.43,4.35,0.92,26.95
41,12,2014-03-27,3.6,4.65,1.05,29.14
41,13,2014-03-27,3.74,4.92,1.18,31.67
41,14,2014-03-27,3.77,5.14,1.37,36.44
41,15,2014-03-27,3.78,5.28,1.51,39.89
41,16,2014-03-27,3.71,5.32,1.61,43.53
41,17,2014-03-27,3.69,5.34,1.65,44.59
41,18,2014-03-27,3.74,5.39,1.65,44.13
41,19,2014-03-27,3.86,5.44,1.58,41.0
41,20,2014-03-27,4.03,5.45,1.42,35.15
41,21,2014-03-27,4.11,5.39,1.28,31.07
41,22,2014-03-27,4.03,5.2,1.17,29.07
41,23,2014-03-27,4.07,5.0,0.93,22.89
42,0,2014-03-28,4.22,4.85,0.63,14.88
42,1,2014-03-28,3.94,4.79,0.85,21.68
42,2,2014-03-28,4.21,4.75,0.53,12.66
42,3,2014-03-28,3.74,4.41,0.67,17.87
42,4,2014-03-28,3.38,4.07,0.69,20.41
42,5,2014-03-28,3.17,3.82,0.64,20.27
42,6,2014-03-28,3.08,3.67,0.59,19.2
42,7,2014-03-28,3.07,3.67,0.59,19.37
42,8,2014-03-28,3.17,3.84,0.67,21.12
42,9,2014-03-28,3.33,4.12,0.79,23.79
42,10,2014-03-28,3.43,4.39,0.96,28.15
42,11,2014-03-28,3.6,4.69,1.08,30.06
42,12,2014-03-28,3.74,4.95,1.21,32.35
42,13,2014-03-28,3.77,5.16,1.39,36.95
42,14,2014-03-28,3.78,5.3,1.52,40.27
42,15,2014-03-28,3.71,5.33,1.62,43.77
42,16,2014-03-28,3.69,5.34,1.65,44.71
42,17,2014-03-28,3.74,5.39,1.65,44.17
42,18,2014-03-28,3.86,5.44,1.58,41.0
42,19,2014-03-28,4.03,5.45,1.42,35.12
42,20,2014-03-28,4.11,5.39,1.28,31.04
42,21,2014-03-28,4.03,5.2,1.17,29.02
42,22,2014-03-28,4.07,4.99,0.93,22.84
42,23,2014-03-28,4.01,4.81,0.8,19.88
43,0,2014-03-29,3.94,4.7,0.76,19.34
43,1,2014-03-29,4.21,4.88,0.67,15.83
43,2,2014-03-29,3.74,4.49,0.75,20.02
43,3,2014-03-29,3.38,4.09,0.71,21.1
43,4,2014-03-29,3.17,3.83,0.65,20.51
43,5,2014-03-29,3.08,3.68,0.61,19.78
43,6,2014-03-29,3.07,3.7,0.63,20.49
43,7,2014-03-29,3.17,3.89,0.72,22.6
43,8,2014-03-29,3.33,4.17,0.85,25.4
43,9,2014-03-29,3.43,4.45,1.02,29.77
43,10,2014-03-29,3.6,4.74,1.14,31.56
43,11,2014-03-29,3.74,5.0,1.26,33.69
43,12,2014-03-29,3.77,5.2,1.44,38.14
43,13,2014-03-29,3.78,5.34,1.56,41.32
43,14,2014-03-29,3.71,5.36,1.66,44.68
43,15,2014-03-29,3.69,5.37,1.68,45.44
43,16,2014-03-29,3.74,5.42,1.67,44.76
43,17,2014-03-29,3.86,5.46,1.6,41.48
43,18,2014-03-29,4.03,5.46,1.43,35.52
43,19,2014-03-29,4.11,5.4,1.29,31.36
43,20,2014-03-29,4.03,5.21,1.18,29.29
43,21,2014-03-29,4.07,5.0,0.94,23.06
43,22,2014-03-29,4.01,4.82,0.81,20.08
